2,12137,11,6220,7,311,12138,201,17,6,0,0,0,0,0,0,0,0,0,0,0,
2,303,150,319,413,39,5,7688,822,484,3953,37,0,0,0,0,0,0,0,0,0,
0,1,0,119,149,168,361,151,714,667,361,192,0,769,42,0,0,0,0,0,0,
1,7756,7757,3,30,30,1,21466,0,114,21467,1911,13072,1,7756,7757,3,21468,405,0,0,
2,22,5,2405,12,1937,192,277,1137,74,23,344,3183,88,3,317,2,3373,0,0,0,
3,1,18295,0,1869,90,8826,20,20,20,20,20,20,358,5220,279,6062,0,0,0,0,
4,13,5,2,20809,187,1,23,532,75,7647,2401,5,187,2460,128,61,20810,0,0,0,
4,4662,44,0,5495,27,102,452,85,81,69,12,21,27,20258,0,0,0,0,0,0,
4,4372,242,9546,7599,95,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,844,245,15,4321,5630,21658,4869,181,9708,1796,185,0,6547,1519,763,272,4,0,0,0,
1,53,22812,22813,13558,1712,9947,2765,2600,11,22814,22815,52,2642,2563,0,165,7955,0,0,0,
1,20710,20711,9486,17,7620,4236,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,455,6387,588,1712,227,7550,20336,20337,2607,594,204,0,20338,20339,0,0,0,0,0,0,
3,22034,2660,1632,9,22035,72,1632,1632,0,0,0,0,0,0,0,0,0,0,0,0,
0,1023,12051,32,375,6,1023,991,4,173,33,163,107,0,2,7207,1704,55,47,3,1,
4,19,1,7,3671,286,1954,236,91,0,300,3067,485,650,512,18067,478,913,0,0,0,
2,50,4,170,4606,148,8812,9,38,395,283,0,2518,181,1254,18265,0,0,0,0,0,
0,20208,7031,4,20209,3903,6,6371,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,19,1,0,304,23,4752,49,320,361,9427,762,165,3,20472,107,12637,20473,0,0,0,
2,48,2900,2405,0,3780,7,286,45,3,4682,9001,2405,9002,2901,118,0,0,0,0,0,
4,47,10,1,4,24,43,111,0,14,440,47,451,67,61,1,2,260,883,0,1,
2,656,50,4,6314,19794,19795,9239,45,226,0,0,0,0,0,0,0,0,0,0,0,
2,353,3198,1481,29,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,19839,19840,19841,11,19842,12382,6319,2,295,6,0,0,0,0,0,0,0,0,0,0,
1,1,11514,76,11515,3,791,7069,18004,11516,4573,11517,8,18005,9,0,0,0,0,0,0,
0,7861,406,217,217,217,97,217,217,217,0,0,0,0,0,0,0,0,0,0,0,
2,46,243,778,6,46,2812,1455,33,293,141,0,2813,2,526,275,696,743,2,696,0,
2,22222,4,5,404,435,66,10,0,97,121,9,0,0,0,0,0,0,0,0,0,
0,53,171,4,59,18537,145,1,670,0,484,171,121,61,0,0,0,0,0,0,0,
4,500,4719,19223,88,5304,15,19224,420,19225,163,1010,104,255,9085,26,19226,3,19227,20,0,
3,355,4,4104,544,24,486,12926,593,179,486,21116,106,486,21117,3,61,30,0,0,0,
4,3473,9314,1305,89,2,2240,5260,0,9314,1441,3473,0,9314,9315,131,0,2240,12,0,0,
1,542,1270,2815,0,267,1270,2815,0,986,0,0,0,0,0,0,0,0,0,0,0,
3,7,6310,19780,35,50,10,112,230,347,5,0,0,0,0,0,0,0,0,0,0,
3,590,206,329,310,7170,138,190,1149,412,3118,139,590,1295,2531,133,0,0,0,0,0,
2,1925,3467,1855,7,622,44,9787,59,3980,0,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1326,2091,222,100,28,9333,222,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,4083,1408,90,154,454,75,273,393,17891,4,134,1060,2038,17892,0,0,0,0,0,0,
0,757,1141,937,3661,0,1729,47,190,1,0,2296,127,1,1141,1141,3661,0,13194,0,0,
3,129,64,5385,7352,808,2097,0,322,4,59,475,2295,19358,0,2,19359,1646,2,19360,0,
1,1731,1043,480,214,1,26,1331,3468,2158,1854,7,1,0,1063,73,1852,150,20923,0,0,
0,97,673,1624,0,126,328,2046,673,689,511,1509,885,19265,239,160,7330,0,0,0,0,
2,12560,522,2164,1,117,195,201,12560,12,21,195,201,64,299,522,10,2164,0,0,0,
2,4,34,22,104,4431,22258,22259,3601,22,255,313,1001,22,13366,0,13367,1953,6,0,0,
0,1,2,178,0,955,130,1626,258,1783,18985,10,630,154,3405,619,42,0,0,0,0,
4,38,47,72,138,56,41,1432,2208,0,665,89,19806,194,2591,889,2,41,264,55,98,
2,5,2,2561,3454,15,4,327,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,12770,187,14,199,30,9505,0,1037,25,490,60,490,8,1363,124,109,120,0,0,0,
0,27,11541,1,7081,18064,0,955,913,418,351,2510,26,1099,500,6015,11541,0,0,0,0,
1,1235,1406,43,3689,101,19,51,1436,12,225,37,0,0,0,0,0,0,0,0,0,
0,457,645,766,233,0,435,59,10,645,766,0,0,0,0,0,0,0,0,0,0,
0,148,40,2,48,116,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,185,0,40,18,39,4454,6,4,2252,1317,0,18,39,4454,6,0,0,0,0,0,
2,286,1239,25,230,5,16,7,1896,181,11513,29,557,3244,20410,13,0,0,0,0,0,
3,20546,1790,2,5,3394,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,48,28,9429,5514,20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,250,3800,19075,368,871,0,19076,1206,122,77,43,469,26,19077,4688,219,0,0,0,0,
4,765,91,4,18489,0,154,34,21,11766,1210,1781,0,5267,142,1,576,55,3,0,0,
0,119,214,1784,6165,26,650,7,178,19683,6,1,23,228,963,74,389,19684,0,0,0,
2,83,303,553,841,173,717,49,303,26,548,5323,275,0,135,5323,4,3159,13,64,0,
0,9410,920,12607,9411,0,6007,243,633,1259,6162,8986,0,0,0,0,0,0,0,0,0,
3,1068,4302,19948,121,1359,4303,19949,1359,1513,3839,19950,6332,0,0,0,0,0,0,0,0,
2,5225,11744,1473,247,4,1041,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,959,39,74,3,32,146,3078,1,16,249,509,30,5187,32,4,165,2,231,6,32,
0,1,785,1113,310,2401,9325,20105,94,3,2933,180,13,9325,167,12483,6,0,0,0,0,
2,9675,7760,21497,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,596,3564,2594,2594,2594,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,38,121,1,176,499,328,6231,12173,320,467,43,7353,0,499,305,1341,0,0,0,0,
0,2911,1566,927,59,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,65,84,54,4,185,0,14,63,821,69,26,32,212,20476,0,0,0,0,0,0,
3,9716,13158,860,526,2,5,155,1,136,182,1,0,9716,7545,6554,830,13159,334,0,0,
4,1,23,19352,1,2,24,880,54,473,75,3,5383,3,6163,11,9123,15,266,0,0,
1,18462,52,838,213,82,808,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,19364,19365,19366,12174,19367,12174,19368,338,3176,23,0,5,0,0,0,0,0,0,0,0,
4,18869,1122,31,900,11940,301,83,364,8863,1122,379,31,900,9,0,0,0,0,0,0,
0,12219,3489,2203,12220,19465,155,588,1,322,4,1811,19466,12219,3489,19467,0,0,0,0,0,
2,318,7254,11,18877,2262,0,553,5,7255,0,46,10,1,2,3352,0,0,0,0,0,
0,18275,141,0,498,18276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1421,1353,4921,979,2108,7576,171,9658,8898,7576,1742,9658,466,7576,9659,0,0,0,0,0,
1,185,0,2314,9813,13328,10,6,10,1407,474,9482,1066,2,13329,0,2314,0,0,0,0,
1,1693,29,0,4865,5151,0,1074,4865,7,268,0,0,0,0,0,0,0,0,0,0,
2,23048,13641,0,5740,522,84,1792,10,79,437,11,23049,0,5740,0,0,0,0,0,0,
4,8991,8992,1132,8993,96,1247,179,17,2281,8991,8992,0,96,1132,17,806,0,0,0,0,
0,6248,19481,29,0,820,4256,2,5,131,7,7375,6249,0,6248,92,7376,118,570,0,0,
1,13577,2,5,153,4,5,986,4,5,22855,27,52,0,0,0,0,0,0,0,0,
1,12,1229,7811,42,1,590,87,23,166,1229,4,3,7812,26,1078,391,547,0,0,0,
2,22025,199,21,243,5,959,9,1496,2,1857,0,97,5313,0,0,0,0,0,0,0,
2,127,1,2037,19043,2089,19044,110,132,19045,0,19046,19047,823,180,1,9042,9043,0,0,0,
0,116,2641,1648,31,1914,3,123,1833,0,2641,4067,1648,31,791,29,0,4986,1553,10,664,
4,19662,1,0,2,8,63,1084,1,0,2,333,19663,1,4150,0,57,12310,19664,11,63,
3,1,5,57,18,44,1758,1048,34,18,142,1,0,0,0,0,0,0,0,0,0,
1,5965,12,4222,1694,932,4744,159,6523,3,21416,15,7,9650,2407,5609,651,0,0,0,0,
0,3502,1602,955,6367,20186,656,3211,4,59,0,0,0,0,0,0,0,0,0,0,0,
0,47,138,1,16,127,24,1584,0,4809,3584,20,47,10,1,16,56,24,13065,0,3173,
3,144,1935,562,5146,4074,2353,572,181,5147,17839,64,1304,17840,148,140,260,0,0,0,0,
1,7873,3139,0,52,99,23,1900,1890,4,13363,0,22250,16,356,74,0,533,7873,3139,0,
3,2875,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,19418,19419,2300,36,105,9144,229,19420,0,0,0,0,0,0,0,0,0,0,0,0,
0,1288,70,1450,1626,329,44,1322,2618,0,0,0,0,0,0,0,0,0,0,0,0,
0,937,21034,145,132,5580,246,1211,2296,2682,1085,432,21035,21036,0,0,0,0,0,0,0,
1,1,1636,1504,2,5,1084,1,169,693,76,565,151,0,31,299,43,925,186,161,43,
3,11426,2,48,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,337,310,9505,282,2148,4151,4356,229,1307,569,12845,569,12845,20911,0,0,0,0,0,0,
4,401,2,18638,10,51,8928,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,19,2233,5156,2500,3054,1,149,15,2,22,5156,2500,3055,0,158,252,345,1019,0,0,
4,6437,1639,423,20734,18,1799,187,6,0,0,0,0,0,0,0,0,0,0,0,0,
2,7753,21570,7,21571,4929,0,443,21572,84,2865,3,64,1641,0,443,1493,459,0,0,0,
3,1536,0,120,9347,11,6366,20183,56,1,792,0,0,0,0,0,0,0,0,0,0,
0,88,927,19999,22,20000,0,2064,246,225,8,246,4,20001,11,20002,6,0,0,0,0,
1,656,52,4957,0,89,82,2,52,4957,197,82,2,213,0,0,0,0,0,0,0,
3,13460,4775,500,866,5,57,7,657,3420,0,0,0,0,0,0,0,0,0,0,0,
3,4,5,241,0,211,305,11619,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,12683,7597,12684,27,20584,12683,7597,12684,4354,20585,107,255,683,0,0,0,0,0,0,0,
4,13,22,3,1029,3195,186,873,1780,3,4,5,254,5457,12465,9,0,0,0,0,0,
4,3746,597,1109,18704,27,193,292,102,1,2,264,0,0,0,0,0,0,0,0,0,
1,1379,691,22195,6319,78,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,723,424,7364,14,723,56,424,7364,0,57,424,0,8692,912,0,2580,19406,11,606,1126,
0,10,8965,376,71,4,34,21,4667,675,0,1155,3437,0,1624,823,0,0,0,0,0,
1,5481,1356,174,5,5714,0,427,101,196,353,2397,1661,27,22683,2265,31,0,0,0,0,
4,729,580,83,8901,25,36,140,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,4226,257,528,69,101,302,69,141,123,12100,304,674,12101,13,4,391,0,0,0,0,
4,79,4,5516,14,306,261,2977,57,4,0,1037,1669,275,350,0,8,107,225,0,96,
1,4,388,0,984,215,38,376,1,47,10,1,33,780,72,0,1016,7,33,887,0,
2,3090,249,32,64,299,907,5,943,0,0,0,0,0,0,0,0,0,0,0,0,
4,97,20457,807,90,20,20,20,13,47,3754,807,0,8924,3917,5,2574,193,5,134,89,
3,27,88,226,29,0,21869,502,802,0,0,0,0,0,0,0,0,0,0,0,0,
1,2746,3202,0,222,99,4,59,37,0,0,0,0,0,0,0,0,0,0,0,0,
1,27,6140,791,29,2760,77,9960,22887,2760,2811,88,2760,22888,26,5683,3,40,0,0,0,
0,1717,6355,0,1657,99,4,342,362,22202,6355,0,1657,639,99,292,102,66,10,0,0,
3,2879,83,7587,35,12655,12656,259,25,36,105,2879,0,57,16,35,12655,12656,1,3921,0,
3,2536,1033,0,2176,7228,18765,2896,1993,0,0,0,0,0,0,0,0,0,0,0,0,
3,19,88,1213,147,1213,9054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,19,513,124,720,19,23,4886,3749,903,513,124,1,1306,18,154,55,0,0,0,0,
4,19,60,616,250,2182,1,29,361,133,1081,273,3,761,58,1425,1,0,0,0,0,
0,138,9,1,0,683,1783,314,1322,101,1,539,507,19813,1,0,3506,1783,6,0,0,
3,27,56,46,2718,1644,7152,0,3829,618,1439,70,33,632,139,316,4237,0,0,0,0,
2,260,87,17868,2817,265,0,5976,241,5977,4079,4555,277,808,74,265,0,2138,0,0,0,
2,21886,8,28,200,959,9538,2,309,43,1212,0,79,17,1654,1763,0,849,0,1535,0,
4,1995,5343,1683,27,7,572,44,19040,8,3168,572,140,20,20,0,0,0,0,0,0,
0,1357,348,929,660,234,8678,2134,779,1133,173,11439,2494,11440,1666,0,0,0,0,0,0,
3,11577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1183,273,3,41,2363,11652,36,8827,273,0,0,0,0,0,0,0,0,0,0,0,
0,13,21694,21695,21696,102,21697,9546,13151,21698,7,13152,4940,21699,0,0,0,0,0,0,0,
2,7976,8,1747,9,38,90,756,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,760,19262,19263,713,12108,0,1204,4117,75,12109,19264,2571,75,5370,4123,8,1,1204,0,0,
2,1715,1367,109,22,6,199,18996,6,2369,60,69,18997,363,705,3,1,159,18998,0,0,
3,5227,0,14,18320,18321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4,38,1464,601,953,326,3365,8711,20,20,20,16,1944,337,326,0,38,154,20,20,
0,455,785,7061,17963,4,5,397,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,4,8949,112,4574,265,0,52,0,99,0,0,0,0,0,0,0,0,0,0,0,
4,84,266,110,102,26,1581,9,21,0,376,71,55,9,20,20,0,0,0,0,0,
4,11805,19654,236,1030,637,19655,19656,19657,534,1601,981,135,154,0,0,0,0,0,0,0,
3,1264,1293,340,298,1293,0,145,1033,2047,20500,20501,596,714,20502,2677,64,0,0,0,0,
2,1160,350,971,14,1,0,380,9426,20497,4847,12647,1006,0,0,0,0,0,0,0,0,
3,11624,38,690,269,63,219,98,6028,144,0,0,0,0,0,0,0,0,0,0,0,
2,7603,1925,1957,157,17,12704,13,7604,0,7603,1957,548,1925,203,0,0,0,0,0,0,
1,200,8750,32,503,7080,2,6,13,65,7080,0,155,2,5,0,0,0,0,0,0,
1,3275,21357,5589,83,21358,116,1213,21359,3,1455,392,31,23,149,9636,865,0,0,0,0,
2,19553,81,12260,404,95,199,6263,6,0,0,0,0,0,0,0,0,0,0,0,0,
3,2020,65,22153,22154,3770,2206,63,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1055,7646,1069,839,2,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,72,102,13443,0,562,253,256,64,65,9875,757,1221,562,22446,22447,1593,1042,0,0,0,
1,1,0,969,214,6043,297,15,25,7234,392,118,458,0,207,4186,2549,3,54,146,458,
4,13,4132,28,1132,0,226,1020,134,0,0,0,0,0,0,0,0,0,0,0,0,
2,18886,28,6160,18887,51,11952,10,1,45,3,41,11953,0,11952,11,7257,302,145,0,0,
1,20776,4162,9506,0,4817,4162,9506,0,3932,530,2023,6,29,173,1311,0,0,0,0,0,
4,13,61,3665,90,1,2235,24,1753,3049,4078,0,3665,112,8,385,3049,4078,0,0,0,
0,1479,100,619,2100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,13249,3,12,320,1,497,3,281,3666,4244,3,5,21967,1000,7830,770,10,0,1,67,
3,10,643,124,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1002,3398,8821,64,1009,868,978,0,21857,2,5,1489,109,5,21858,1186,0,0,0,0,
3,6467,34,15,20944,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,5662,242,3227,762,3134,4963,762,181,13256,0,978,1,7,193,21991,1,2748,15,0,0,
3,4076,279,9782,13278,9783,3979,279,22027,0,0,0,0,0,0,0,0,0,0,0,0,
0,38,47,7427,0,190,741,188,38,47,368,55,0,0,0,0,0,0,0,0,0,
2,148,18733,35,1991,5303,8,1098,25,5,1936,0,0,0,0,0,0,0,0,0,0,
1,2524,363,4326,80,3410,26,2237,42,11,492,28,2369,361,3410,2524,363,4326,3,0,0,
1,542,7392,2936,9179,239,7,19568,7393,28,7392,2936,6,542,93,1723,0,0,0,0,0,
1,131,46,413,4,1177,19339,2813,890,438,12159,13,2,5,2040,137,27,52,37,0,0,
2,77,312,669,1736,6574,60,2,1989,1084,9,97,568,0,0,0,0,0,0,0,0,
2,13,20647,20648,12719,606,283,7,78,4,3927,7609,0,0,0,0,0,0,0,0,0,
4,90,3146,1,7,911,2263,73,150,218,199,0,69,2238,2,22,0,12547,911,0,12548,
2,16,3408,380,7,18367,18368,18369,6082,36,105,2366,3672,2690,8852,18370,3409,0,0,0,0,
4,23,17,7,7561,0,390,85,8,143,85,218,47,9412,1596,73,0,20392,0,0,0,
4,6442,1287,236,637,6442,54,1287,236,9,42,5551,20766,0,0,0,0,0,0,0,0,
3,21593,9694,453,139,1828,1295,1005,3969,21594,2177,635,139,599,0,0,0,0,0,0,0,
1,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,701,19547,5315,71,576,19548,107,7386,6196,19549,1431,19550,0,0,0,0,0,0,0,0,
4,1445,187,0,14,1,2,41,2414,591,13,2142,11,1420,0,187,5464,20009,0,432,118,
2,2742,915,261,9459,1254,7,20612,3551,4,173,40,7,64,434,91,12703,76,0,8661,0,
4,128,61,3770,5398,5,57,203,9,109,261,408,255,8,15,396,315,9,284,32,146,
4,466,752,1408,466,752,18492,291,569,8882,634,1953,3,41,134,705,9,0,0,0,0,
0,4068,7022,1018,17803,95,125,15,4,4069,0,388,6,15,3657,30,30,163,0,0,0,
1,5,1961,19560,551,2583,9177,59,986,534,436,681,3,9177,0,0,0,0,0,0,0,
0,1404,5139,17791,79,8,30,0,475,5140,89,109,4543,0,0,0,0,0,0,0,0,
3,30,30,327,83,345,29,2263,0,22256,1,92,9467,83,3228,345,2263,0,9832,79,2,
0,19,17946,81,164,1674,11492,743,15,2,17947,210,188,0,0,0,0,0,0,0,0,
0,1769,86,1678,9563,5574,9587,3385,1769,0,1678,2,6488,0,0,0,0,0,0,0,0,
1,20091,1493,60,1291,1,43,12476,293,589,853,228,54,174,168,361,332,12,1556,0,0,
0,7,119,2543,3436,44,5264,1472,0,3762,1766,259,2,36,37,7,119,2543,3436,44,0,
1,658,0,68,1862,92,12064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,13,7448,5447,157,18,1494,189,12394,5447,51,77,907,0,5447,0,0,0,0,0,0,
0,119,1138,0,19063,109,509,0,5199,3455,41,1138,0,0,0,0,0,0,0,0,0,
4,1334,11959,4196,0,6164,1,2419,11,24,18912,718,18913,18914,135,8,718,54,94,0,0,
0,422,45,3,6604,1266,22339,3,8898,326,9859,1266,1465,1832,1193,22340,1266,0,0,0,0,
0,656,6116,18497,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,22,13232,245,21927,231,32,4,5242,1686,3530,0,1599,6,412,0,1686,3530,237,23,1959,
2,148,2206,148,12270,2056,505,6272,11,12271,13,268,19,19571,11,12271,0,0,0,0,0,
2,129,8,17,145,1226,7226,1756,18742,9,1,77,7,127,113,0,8966,645,1226,602,0,
1,457,222,641,31,68,82,92,3339,0,0,0,0,0,0,0,0,0,0,0,0,
3,18247,0,2,8806,18248,0,448,147,5204,8670,60,804,11630,25,8,763,8,8807,18249,0,
3,18099,3380,103,241,0,174,8760,5142,18100,1026,11565,1,0,0,0,0,0,0,0,0,
1,1964,20205,838,0,52,82,7,78,0,0,0,0,0,0,0,0,0,0,0,0,
0,97,1211,3703,2515,0,1018,397,246,1211,53,1479,18168,7104,927,155,0,0,0,0,0,
1,1,492,56,6345,3,41,325,7494,15,10,2161,357,186,492,446,2961,3,1621,1905,0,
0,20199,5,57,17,20200,20201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,19,9137,3824,334,7365,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,262,19060,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1132,0,12245,12246,18,142,1,1132,18,12245,12246,6,0,0,0,0,0,0,0,0,
4,7483,5462,34,18,11663,71,196,2,178,34,0,1914,19990,81,12444,2,9296,19991,0,0,
4,81,6151,580,36,473,0,6151,19763,494,2151,19764,569,2527,0,0,0,0,0,0,0,
3,20530,618,12661,0,191,156,1644,6407,12662,468,24,12661,0,191,55,0,0,0,0,0,
1,18859,11933,18860,204,1456,3,103,5,3156,0,0,0,0,0,0,0,0,0,0,0,
0,13183,374,0,1063,21824,256,371,9739,4271,0,400,55,65,0,138,1,289,0,0,0,
3,16,168,24,1857,0,13198,1997,7817,13199,246,0,1598,43,2,13200,8965,0,0,0,0,
0,1,136,0,2006,19457,1,599,87,318,1784,1390,12209,12210,1,298,35,3,63,0,0,
2,8,287,6293,0,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,178,239,7201,8917,0,11826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1205,33,98,0,156,1272,104,7079,157,4,278,1,492,1174,5172,208,8744,3376,206,0,
0,1,0,3814,5544,225,3,2422,364,180,2682,881,3436,285,9485,12744,118,0,0,0,0,
0,7114,8,409,64,938,7115,4,5,397,1,452,409,7114,95,118,0,0,0,0,0,
0,833,445,3405,3183,4307,7,2905,132,1067,0,4418,554,21890,906,9757,86,4418,13219,0,1902,
2,1,16,21,18617,213,7204,8857,867,0,0,0,0,0,0,0,0,0,0,0,0,
0,3855,1692,4789,0,14,7,3824,2923,0,1286,6326,1167,44,18,1652,4789,0,2,0,0,
3,19731,19732,27,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,21801,0,3265,21802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3937,0,267,2,5,1,289,791,0,4931,1299,9704,21640,1299,2433,3970,15,0,0,0,
0,27,1844,2501,165,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,31,178,18118,764,18119,110,8,290,83,18120,11576,1949,2493,330,2512,3382,5183,0,0,0,
1,12021,2563,555,372,212,272,7290,2,115,1941,746,3455,87,1338,70,1066,9045,0,0,0,
2,175,277,98,272,0,40,239,265,0,7217,37,0,0,0,0,0,0,0,0,0,
1,653,3509,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,318,4813,70,4857,7601,12700,316,12701,3215,3924,1,0,2055,84,0,0,0,0,0,0,
3,97,1366,44,21185,543,11812,1846,0,647,0,0,0,0,0,0,0,0,0,0,0,
1,1730,626,207,592,3520,43,346,2,115,0,0,0,0,0,0,0,0,0,0,0,
1,930,1630,50,18,52,419,985,4733,0,0,0,0,0,0,0,0,0,0,0,0,
4,53,2850,7166,1,29,3,8878,0,7166,2850,186,7167,3,614,315,792,0,0,0,0,
4,1,0,1189,1349,4782,3883,22,236,3,42,821,4782,3883,76,62,2865,102,0,0,0,
0,535,65,25,1216,35,20847,327,1632,163,156,22,22,450,8,30,0,0,0,0,0,
3,4981,145,65,1436,0,707,4981,145,65,3918,1436,0,707,2,9833,145,1,0,0,0,
0,18181,18182,11601,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,103,5,4121,0,211,89,2,2860,11619,1061,0,760,0,0,0,0,0,0,0,0,
1,1,0,13588,7442,250,1504,42,1,0,13588,7442,1504,317,74,1314,2,459,226,29,0,
0,21133,253,1540,1361,2,48,0,1716,146,246,9593,12,21,246,5,0,0,0,0,0,
4,88,1155,20503,712,32,146,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,203,21390,169,405,18,2117,36,105,0,0,0,0,0,0,0,0,0,0,0,0,
4,138,391,61,1,16,128,61,84,793,4342,552,9422,3915,189,24,3916,0,0,0,0,
0,119,287,633,3871,20671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,385,1203,1441,64,4263,3804,34,4,9,0,0,0,0,0,0,0,0,0,0,0,
3,144,657,0,1935,120,3967,24,244,657,1449,58,2634,737,690,94,43,301,280,12,4927,
4,123,3043,96,6113,4,5,22,9,0,0,0,0,0,0,0,0,0,0,0,0,
0,129,20631,3909,0,144,14,7,81,9462,20632,9070,0,747,11,453,60,173,4806,0,0,
2,78,409,2547,35,2394,165,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,20610,60,69,522,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1317,1966,172,398,1,130,18271,7,581,6053,529,1078,3090,5209,0,0,0,0,0,0,
4,34,203,11898,4182,10,126,3,12,21,284,15,4182,5,3,3117,1,2,4182,3,41,
1,48,5508,2765,1496,2765,2608,43,4124,0,19,1,7,3568,45,0,2765,219,15,21159,0,
1,13,8710,2,309,265,0,4562,1101,536,52,330,213,82,66,3339,167,0,0,0,0,
2,581,3107,45,2010,2846,0,6,328,7,581,45,2010,581,4,2010,45,6,213,5522,0,
4,1483,45,3,6222,1718,75,16,759,1718,0,389,134,11,6223,1813,728,41,2,59,0,
3,65,32,30,6166,0,18925,24,4136,0,2902,182,4,0,374,132,91,45,0,226,0,
0,136,45,3,9093,1643,5331,19248,1000,43,461,65,690,2,5,263,0,0,0,0,0,
4,18868,14,3110,6156,220,33,3,162,40,15,2,7251,3,150,7,69,73,67,0,0,
0,1600,348,233,1772,11655,572,572,1378,1691,349,572,1378,2512,193,0,0,0,0,0,0,
1,7153,477,7153,2,5,1,77,8860,18418,1613,3,7154,12,21,2,12,0,0,0,0,
1,1763,22,7,294,25,230,347,5,6,2507,0,0,0,0,0,0,0,0,0,0,
0,20191,8,232,20192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,21969,0,13252,4,1368,771,6,131,2,2523,5500,0,2331,0,6578,1368,0,0,0,0,
0,20078,11,5298,2963,15,2,2060,122,4,5,1918,122,834,5347,2689,108,2094,0,0,0,
2,353,12819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,116,733,790,49,1,259,195,102,0,57,116,733,790,3,2578,63,803,80,2364,101,
0,1,16,21,536,0,11581,89,2,1244,18132,11581,1244,4,4072,4593,5185,74,0,0,0,
0,25,13324,4,13324,0,673,1545,2167,3,194,8896,6591,22155,5684,6030,13325,6592,22156,3386,6593,
0,12679,11,20582,4,5,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,12768,3134,154,9,4077,2857,27,9117,124,1,7,20757,20758,517,7156,7156,44,12,0,0,
1,747,87,0,486,2491,1837,853,62,9937,1509,0,13544,1,60,252,487,7944,4,0,0,
0,673,4630,800,0,18434,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,453,1567,532,87,0,40,16,2354,42,0,0,0,0,0,0,0,0,0,0,0,
4,1,2,1118,401,19215,5365,59,134,1,1460,60,118,285,19216,1617,134,5365,0,0,0,
4,62,74,940,1938,140,3,5,57,18,45,613,551,56,0,392,1425,22,9,0,0,
